"area_id","weight","weight_perc2.5","weight_perc25","weight_perc50","weight_perc75","weight_perc97.5","weight_std","weight_ci95","volume","volume_perc2.5","volume_perc25","volume_perc50","volume_perc75","volume_perc97.5","volume_std","volume_ci95","fat","fat_perc2.5","fat_perc25","fat_perc50","fat_perc75","fat_perc97.5","fat_std","fat_ci95","saturate","saturate_perc2.5","saturate_perc25","saturate_perc50","saturate_perc75","saturate_perc97.5","saturate_std","saturate_ci95","salt","salt_perc2.5","salt_perc25","salt_perc50","salt_perc75","salt_perc97.5","salt_std","salt_ci95","sugar","sugar_perc2.5","sugar_perc25","sugar_perc50","sugar_perc75","sugar_perc97.5","sugar_std","sugar_ci95","protein","protein_perc2.5","protein_perc25","protein_perc50","protein_perc75","protein_perc97.5","protein_std","protein_ci95","carb","carb_perc2.5","carb_perc25","carb_perc50","carb_perc75","carb_perc97.5","carb_std","carb_ci95","fibre","fibre_perc2.5","fibre_perc25","fibre_perc50","fibre_perc75","fibre_perc97.5","fibre_std","fibre_ci95","alcohol","alcohol_perc2.5","alcohol_perc25","alcohol_perc50","alcohol_perc75","alcohol_perc97.5","alcohol_std","alcohol_ci95","energy_fat","energy_fat_perc2.5","energy_fat_perc25","energy_fat_perc50","energy_fat_perc75","energy_fat_perc97.5","energy_fat_std","energy_fat_ci95","energy_saturate","energy_saturate_perc2.5","energy_saturate_perc25","energy_saturate_perc50","energy_saturate_perc75","energy_saturate_perc97.5","energy_saturate_std","energy_saturate_ci95","energy_sugar","energy_sugar_perc2.5","energy_sugar_perc25","energy_sugar_perc50","energy_sugar_perc75","energy_sugar_perc97.5","energy_sugar_std","energy_sugar_ci95","energy_protein","energy_protein_perc2.5","energy_protein_perc25","energy_protein_perc50","energy_protein_perc75","energy_protein_perc97.5","energy_protein_std","energy_protein_ci95","energy_carb","energy_carb_perc2.5","energy_carb_perc25","energy_carb_perc50","energy_carb_perc75","energy_carb_perc97.5","energy_carb_std","energy_carb_ci95","energy_fibre","energy_fibre_perc2.5","energy_fibre_perc25","energy_fibre_perc50","energy_fibre_perc75","energy_fibre_perc97.5","energy_fibre_std","energy_fibre_ci95","energy_alcohol","energy_alcohol_perc2.5","energy_alcohol_perc25","energy_alcohol_perc50","energy_alcohol_perc75","energy_alcohol_perc97.5","energy_alcohol_std","energy_alcohol_ci95","energy_tot","energy_tot_perc2.5","energy_tot_perc25","energy_tot_perc50","energy_tot_perc75","energy_tot_perc97.5","energy_tot_std","energy_tot_ci95","f_energy_fat","f_energy_saturate","f_energy_sugar","f_energy_protein","f_energy_carb","f_energy_fibre","f_energy_alcohol","energy_density","h_nutrients_weight","h_nutrients_weight_norm","h_nutrients_calories","h_nutrients_calories_norm","f_beer","f_dairy","f_eggs","f_fats_oils","f_fish","f_fruit_veg","f_grains","f_meat_red","f_poultry","f_readymade","f_sauces","f_soft_drinks","f_spirits","f_sweets","f_tea_coffee","f_water","f_wine","f_dairy_weight","f_eggs_weight","f_fats_oils_weight","f_fish_weight","f_fruit_veg_weight","f_grains_weight","f_meat_red_weight","f_poultry_weight","f_readymade_weight","f_sauces_weight","f_sweets_weight","h_items","h_items_norm","h_items_weight","h_items_weight_norm","representativeness_norm","transaction_days","num_transactions","man_day","population","male","female","age_0_17","age_18_64","age_65+","avg_age","area_sq_km","people_per_sq_km"
"E02000031",420.73203959862,42,180,300,500,1500,466.899017108884,4.75293880135988,113.349908520649,15,50,75,132,340.8,106.397792264024,2.38430569528366,9.74446933130826,0,0.2,1.8,14.8,52.5,15.5945858188487,0.129957733660433,3.96624755500193,0,0.1,0.5,4.1,22.9099999999999,7.64201756395934,0.0636848772222603,0.627036554766038,0,0.01,0.15,0.8,2.8,4.28762486156285,0.0357309912727117,9.82946146754083,0,0.7,3.2,10,58.5,16.5681231465747,0.138070722759008,5.20806298244634,0,0.5,2.5,7.7,23.9,6.61747764015604,0.0551468571626844,17.2497160005058,0,0.2,6,23.5,73,22.9874994592986,0.191566699298938,1.62360015908305,0,0,1,2.4,7.4,2.42219798722376,0.0201854261827201,0.390432093569797,0,0,0,0,7.11,2.19985664811298,0.0183325410297884,87.7002239817742,0,1.8,16.2,133.2,472.5,140.351272369639,1.1696196029439,35.6962279950029,0,0.9,4.5,36.9,206.189999999999,68.7781580756338,0.573163895000342,39.3178458701633,0,2.8,12.8,40,234,66.2724925862989,0.552282891036031,20.8322519297854,0,2,10,30.8,95.6,26.4699105606241,0.220587428650738,68.9988640020231,0,0.8,24,94,292,91.9499978371944,0.766266797195753,3.0378820254171,0,0,1.8,4.4,14.4,4.77282742135933,0.039774434668379,2.73302465498854,0,0,0,0,49.77,15.3989965367908,0.128327787208519,183.302246593989,0,41.5,110.4,288.4,597.2,180.307587338671,1.50259620130419,0.478445985313146,0.19473971900666,0.214497348509054,0.113649735979115,0.376421267519183,0.016573075790751,0.0149099353978031,0.435674560865058,1.70987444224987,0.736402839525836,1.58451204417328,0.682412193410382,0.0151020704158961,0.0958700460495304,0.0132528373037456,0.0409369447768229,0.0224083541825302,0.305322890605171,0.124986402697705,0.0592661082707858,0.019108742158889,0.0450705246745712,0.0184016824395373,0.0227890786467965,0.00567460749120707,0.15395772145473,0.00543892091808985,0.023749954675659,0.0286631132383335,0.0552784736164632,0.0266339150880677,0.0314513326951931,0.0203105027467324,0.402012188045024,0.174124777480482,0.0600324992323377,0.0457665948951021,0.0445005592739419,0.015966559780501,0.123922597146154,3.26395843222642,0.798529199895547,2.72467587668394,0.787607959066182,0.448191082223965,31,80218,4782,7239,3524,3715,1430,4323,1486,41.8856195584155,1.94,3731.44329896907
"E02000032",386.22010288539,40,166.4,295,500,1200,393.835189543443,4.1382150471601,114.177777777779,18,56.8,75,135,340.8,98.8026611546883,2.30574864075154,10.0977501018443,0,0.3,2.3,15.8,50.5,15.2012012733597,0.131227868722157,4.04081343964065,0,0.1,0.8,4.5,21.7599999999991,7.32151811585635,0.0632046902660436,0.618939122000312,0,0.02,0.2,0.8,2.7,3.55667076409178,0.0307037789793709,10.4578381733875,0,0.8,3.5,10.3,60,17.2176030823969,0.148634921436549,5.52443636151991,0,0.6,3.2,8.3,24,6.69544795057619,0.0577999954670723,18.3362426041239,0,0.3,7.1,28.3,72,23.2317280531544,0.200553239466081,1.65343983394438,0,0,1,2.4,7.6,2.37147867482658,0.0204723354833098,0.334580990901867,0,0,0,0,7.11,1.94816533029712,0.0168179856062641,90.8797509166004,0,2.7,20.7,142.2,454.5,136.810811460238,1.18105081849941,36.3673209567526,0,0.9,7.2,40.5,195.839999999992,65.8936630427073,0.568842212394392,41.8313526935499,0,3.2,14,41.2,240,68.8704123295874,0.594539685746195,22.0977454460796,0,2.4,12.8,33.2,96,26.7817918023048,0.231199981868289,73.3449704164956,0,1.2,28.4,113.2,288,92.9269122126176,0.802212957864323,3.09856214475547,0,0,1.8,4.6,14.8,4.70102756653373,0.0405827024632232,2.34206693631306,0,0,0,0,49.77,13.6371573120798,0.117725899243849,191.763095860245,0,44.5,131.5,297.7,591.6,180.61302433962,1.55918350275963,0.473916790448736,0.189647130974861,0.218140787234871,0.115234609385866,0.382476983318775,0.0161582818156715,0.0122133350309485,0.496512466408695,1.69234661967048,0.728854017226826,1.57388833722303,0.677836811867071,0.0139936251263313,0.0952538288113193,0.0114864339578636,0.0360724558812097,0.0211653580035761,0.280280649926145,0.139605846225608,0.0577820104174765,0.0205434191090725,0.0569462800279873,0.0149070978776335,0.0243139236570007,0.00480059084194977,0.166912850812408,0.00505325351784187,0.0256549793982741,0.0252273964083029,0.0501371015469357,0.0222137133688724,0.0292843088833363,0.0197840183925779,0.387200915517738,0.181961953465791,0.0613760161336829,0.0529979973049484,0.0549265793718111,0.0142986857932734,0.125818710221033,3.27004138883828,0.800017398528323,2.74251300126403,0.792764044384935,0.448858229677424,30,75507,5934,7711,3745,3966,1792,4512,1407,40.5534950063494,1.41,5468.79432624114
"E02000033",406.108201746992,40,175,300,500,1500,426.47279786127,3.54009351360566,117.847231418633,15,56.8,75,150,340.8,109.38778777346,1.95070244209961,9.99474430482394,0,0.2,2.2,15.5,51.3,15.473624129736,0.104767598507892,4.04245310803275,0,0.1,0.7,4.55,22,7.43023224759799,0.0503080327148947,0.649239365326459,0,0.01,0.2,0.86,2.8,1.82778152612552,0.0123753995498226,10.158329073138,0,0.8,3.4,10,58.9,16.8188391538529,0.113875674700763,5.40705473812347,0,0.5,3.1,8,24,6.65765529075359,0.0450771293562187,18.1094246948061,0,0.3,7.2,27.4,73,23.1478095496991,0.15672737019504,1.58628444253508,0,0,1,2.4,7.2,2.2976626673802,0.0155568338628611,0.383403478681137,0,0,0,0,7.11,2.24418212091451,0.015194731980773,89.9526987434281,0,1.8,19.8,139.5,461.7,139.262617167623,0.94290838657103,36.3820779722828,0,0.9,6.3,40.95,198,66.8720902283821,0.452772294434053,40.6333162925522,0,3.2,13.6,40,235.6,67.2753566154116,0.455502698803051,21.6282189524939,0,2,12.4,32,96,26.6306211630144,0.180308517424875,72.4376987792245,0,1.2,28.8,109.6,292,92.5912381987964,0.62690948078016,2.95923865439913,0,0,1.6,4.4,14,4.52423236066171,0.0306323170024102,2.68382435076783,0,0,0,0,49.77,15.7092748464016,0.106363123865411,189.661679480311,0,43.8,124.3,294.4,591.6,180.776039724955,1.22398420634727,0.474279775386922,0.191826193208732,0.214241044389625,0.114035787364939,0.381931125874821,0.0156027230303333,0.0141505883429997,0.467022529129986,1.69476174398277,0.729894154652961,1.57855641101362,0.679847241820035,0.017073550364579,0.0945151518779708,0.0114701691790089,0.0388525041606303,0.0219465763101495,0.272518288813592,0.134217741645814,0.0634211755127453,0.0193963194885119,0.0544054788616037,0.0183067731468732,0.0274182540917853,0.00657319715999569,0.162486081344811,0.0046455382478658,0.0288430454616204,0.0239101543324433,0.0523938414921789,0.0234855618625266,0.032296798443803,0.0198660808246607,0.390057260781353,0.168327643747688,0.06714983039871,0.0485703012786654,0.0544614561617882,0.0151535191770275,0.128237705831598,3.3239120624452,0.81319688803053,2.75861426128088,0.797418352315206,0.506499602082395,30,122123,7728,8931,4385,4546,2007,5617,1307,38.6724890832919,1.79,4989.38547486034
"E02000034",413.359262555453,40,180,300,500,1500,445.050120658699,3.22771902078815,121.965910085657,15,56.8,75,175,396,114.054801747502,1.76778550025078,9.79087281359921,0,0.2,1.9,14.5,53.5,15.7216826200999,0.0929334490851354,3.96619730582634,0,0.1,0.6,4.1,22,7.63329038806931,0.0451216336554678,0.611219877479679,0,0.01,0.17,0.8,2.76,1.64124443952435,0.0097016655432157,9.96196421716974,0,0.8,3.4,10,59.5,16.7096193738774,0.0987733055575669,5.26433214178571,0,0.5,2.8,7.8,23.9,6.5947407675531,0.0389825962119038,17.4141213923845,0,0.2,6.4,24.4,73,22.8846420608772,0.13527487923443,1.57409292256759,0,0,1,2.3,7.2,2.28778263833767,0.013523459064489,0.380291065207714,0,0,0,0,7.11,2.19014290921096,0.0129462945831323,88.1178553224088,0,1.8,17.1,130.5,481.5,141.495143580899,0.836401041766219,35.6957757524354,0,0.9,5.4,36.9,198,68.6996134926235,0.406094702899211,39.847856868679,0,3.2,13.6,40,238,66.8384774955097,0.395093222230268,21.0573285671428,0,2,11.2,31.2,95.6,26.3789630702124,0.155930384847615,69.6564855695381,0,0.8,25.6,97.6,292,91.5385682435086,0.541099516937721,2.95553997143926,0,0,1.6,4.4,14,4.51709294648554,0.0267012785780538,2.66203745645385,0,0,0,0,49.77,15.3310003644766,0.0906240620819262,184.449246886981,0,41.9,112.4,287.6,604.1,180.682000868452,1.06804099370643,0.477734969427129,0.193526275411184,0.21603697245289,0.114163266711766,0.377645811762079,0.0160235946815778,0.0144323574174579,0.446220185672595,1.70288558242192,0.733392901430279,1.58091535739489,0.680863184728198,0.0150776255707762,0.101159817351598,0.012310502283105,0.0402100456621005,0.0202922374429224,0.290876712328767,0.128228310502283,0.0599178082191781,0.0204566210045662,0.0496712328767123,0.0178630136986301,0.0258721461187215,0.00550684931506849,0.154009132420091,0.00520547945205479,0.0274063926940639,0.0259360730593607,0.0528966713454547,0.0245162413921876,0.0320707203717901,0.0183251411667791,0.402233363654727,0.169777392628062,0.0631238602108159,0.049676558612637,0.0500601202376781,0.0163629427267467,0.120956987653122,3.29113946103918,0.805179053329922,2.73192539817856,0.789703540737913,0.585904283391635,30,160367,10908,8894,4301,4593,1942,5521,1431,39.1702271200472,1.55,5738.06451612903
"E02000035",419.246719133279,43,185,305,500,1500,471.486760364919,4.6713542963196,117.997396724516,15,56.8,75,150,396,112.142680660125,2.43026450790914,9.74768904051095,0,0.2,1.9,14.3,54.3,15.619526229918,0.126439708682276,3.89356499786861,0,0.1,0.6,4.1,21.7,7.44421135516985,0.0602607211807803,0.6201243744135,0,0.01,0.15,0.8,2.8,3.40940452621538,0.0275990519001146,9.89406362473226,0,0.8,3.4,10,58.5,16.5210635472159,0.133737632709384,5.22265620469057,0,0.5,2.6,7.7,24,6.63281677660816,0.0536925005683515,17.4019399573558,0,0.3,6.2,23.8,73,23.0552467058245,0.186631696389025,1.61451377398715,0,0,1,2.3,7.4,2.41129837827736,0.0195194053908919,0.370756143283589,0,0,0,0,7.11,2.20855036506855,0.0178781648469289,87.7292013646023,0,1.8,17.1,128.7,488.7,140.575736069261,1.13795737814049,35.0420849808023,0,0.9,5.4,36.9,195.3,66.9979021965287,0.542346490627023,39.576254498929,0,3.2,13.6,40,234,66.0842541888635,0.534950530837536,20.8906248187623,0,2,10.4,30.8,96,26.5312671064326,0.214770002273406,69.6077598294231,0,1.2,24.8,95.2,292,92.220986823298,0.746526785556099,3.01311113006388,0,0,1.8,4.4,14.4,4.74646672891056,0.0384225399438842,2.59529300298507,0,0,0,0,49.77,15.4598525554799,0.125147153928502,183.835990145836,0,41.5,110.4,287.6,610,181.55925272811,1.46971801100748,0.477214506773169,0.190616021122978,0.215280231403728,0.113637295951624,0.378640546795019,0.0163902135140872,0.0141174369661035,0.438491183725625,1.7036471204677,0.733720878014676,1.58035721003737,0.680622803745365,0.0120434454875625,0.101178647296649,0.0134139655999452,0.0395395052422394,0.026382512163366,0.306208456109093,0.123312547111629,0.0539642294250668,0.0185705475227849,0.04580963475639,0.017456999931474,0.025594463098746,0.00644144452819845,0.153772356609333,0.00522510792845885,0.0268793257041047,0.0242068114849585,0.058373387748127,0.0270088026851398,0.0306535567566414,0.0214164162940115,0.400577492137296,0.169531154179478,0.0580477178806009,0.0467945404510208,0.0465918395830112,0.0148246845892972,0.126180407695376,3.25962520143786,0.797469072634003,2.733725283002,0.790223824131791,0.4170280933775,31,85717,5343,8573,4127,4446,1726,5429,1418,39.1630701026759,1.31,6544.27480916031
"E02000036",395.773699218912,32.5,154,300,500,1280,511.167429363783,6.4409841101946,127.688822704977,18.7,56.8,90,176,340.8,107.716142000961,2.79498200060764,9.53146771661942,0,0.2,1.8,15,49,14.8572667036908,0.150200234012355,3.90817781797925,0,0.1,0.6,4.1,21.7,7.24845546333162,0.0732786001983854,0.551505546170431,0,0.01,0.13,0.75,2.3,1.57117700966962,0.0158838876109416,11.3044121950565,0,1.3,4,11.1,60,17.7757226868841,0.179704501545057,4.75274654819216,0,0.4,2.5,7.2,22.8,6.05776118608112,0.0612412206017891,18.523554231291,0,0.3,6.8,29,73,23.580821005248,0.238391415044858,1.54046183723962,0,0,1,2.3,6.8,2.22705488701807,0.0225145157490762,0.287396695575832,0,0,0,0,7.04,1.8288591351644,0.018488937134654,85.7832094495704,0,1.8,16.2,135,441,133.715400333217,1.3518021061112,35.1736003618091,0,0.9,5.4,36.9,195.3,65.2360991699841,0.659507401785469,45.2176487802259,0,5.2,16,44.4,240,71.1028907475366,0.71881800618023,19.0109861927687,0,1.6,10,28.8,91.2,24.2310447443245,0.244964882407156,74.0942169251639,0,1.2,27.2,116,292,94.3232840209919,0.953565660179433,2.87170874457954,0,0,1.4,4.4,13.6,4.41720943130767,0.0446559857540403,2.01177686903081,0,0,0,0,49.28,12.8020139461508,0.129422559942578,183.771898181107,0,41,105.9,291.6,559.7,182.126680992809,1.84121821668704,0.46679176902788,0.191398144710599,0.246053119262358,0.103448820961915,0.403185784434484,0.0156264846421157,0.0109471409336383,0.464335802363307,1.64544164466283,0.708653144034012,1.54508985879851,0.665433982301448,0.0164665065385642,0.102962369895917,0.00795302908993862,0.0307712836936216,0.0160928742994395,0.284921270349613,0.148625567120363,0.0392847611422471,0.0158259941286362,0.0514011208967174,0.0126501200960769,0.0381905524419536,0.00435014678409394,0.177528689618361,0.00464371497197758,0.0281825460368295,0.0201494528956499,0.0452446536817228,0.0178613719552536,0.028005271318773,0.0143134415795572,0.391357328907479,0.237792551843571,0.0422417984015426,0.0396972192104081,0.05155424470961,0.0121900558264935,0.119742062565589,3.19533204407379,0.781739716830393,2.60269243436266,0.752346836497924,0.350663151677215,30,55361,6706,11511,5679,5832,2984,6964,1563,36.5188080974963,1.8,6395
"E02000037",370.55353329203,32.5,150,295,500,1000,385.168752964065,4.55757849245586,123.556111489944,18.75,56.8,100,200,340.8,99.0797895705651,2.53601473076757,9.29744118139814,0,0.2,1.8,14.4,49.25,15.2090781414049,0.145839158165366,3.70145611641752,0,0.1,0.5,3.7,21.5,6.96203676419494,0.0667586537044862,0.485963812498514,0,0.01,0.1,0.63,2.2,1.38803549461054,0.0133098091912984,11.6792403245487,0,1.4,4.3,11.8,60,17.9923676928852,0.172527995012964,4.40529690529179,0,0.5,2.2,6.2,22.6,5.69341815925122,0.0545939276337953,18.5497539551471,0,0.6,7.2,27.1,73.6,23.5852642283011,0.226158025370327,1.61770565568078,0,0,1,2.3,7.4,2.33814594684436,0.0224203750802771,0.216245067853808,0,0,0,0,1.77276,1.61919391636683,0.0155263767779949,83.6769706325803,0,1.8,16.2,129.6,443.25,136.881703272644,1.31255242348829,33.3131050477464,0,0.9,4.5,33.3,193.5,62.6583308777547,0.600827883340376,46.7169612981948,0,5.6,17.2,47.2,240,71.9694707715409,0.690111980051855,17.6211876211672,0,2,8.8,24.8,90.4,22.7736726370049,0.218375710535181,74.1990158205883,0,2.4,28.8,108.4,294.4,94.3410569132043,0.904632101481309,3.01608530193145,0,0,1.8,4.4,14.2,4.63546732612212,0.0444492852399968,1.51371547497664,0,0,0,0,12.40932,11.3343574145678,0.108684637445964,180.026974851242,0,40.8,89.3,286.5,558.8,184.885442140103,1.77285809094102,0.464802403649359,0.185045074913208,0.25949978516718,0.0978808183369614,0.412154988894855,0.0167535187680827,0.00840827035074847,0.485832568514101,1.62542656164929,0.700033116972186,1.5257702763991,0.657113491050255,0.00861345041867607,0.109839487511697,0.00926125866743444,0.0303510160992346,0.0160752417284484,0.326879243743852,0.140670361572974,0.0305909450802562,0.0113246479042203,0.0494253700904532,0.00969313083327335,0.0286955061301855,0.00446267904700208,0.174284411814103,0.00542239497108855,0.0304709805897454,0.013939873797356,0.0497880530626273,0.01698105264739,0.0261270452316188,0.0152515229486317,0.440264028489906,0.202043517109616,0.0304542293236612,0.0268701639228919,0.0457401412755593,0.0111452980844732,0.135334947903625,3.05354494005452,0.747051424966705,2.49197390550517,0.72034200418356,0.496829438944525,30,60937,7666,9712,4769,4943,2685,5388,1639,37.7290980247838,4.32,2248.14814814815
"E02000038",422.238447051729,43,180,300,500,1500,465.585824422778,2.50500246732917,116.556373197738,15,56.8,75,135,340.8,105.926566712,1.22524925395568,9.94290286325561,0,0.2,1.9,15,56.9,15.9571034523556,0.0702446964928387,4.00961463104334,0,0.1,0.6,4.3,22.6,7.64255102164951,0.0336432409898025,0.63343809416557,0,0.01,0.16,0.8,2.8,2.69644169930979,0.0118699944099623,9.64995097762621,0,0.7,3.2,9.6,58.5,16.4385316278306,0.0723639893939795,5.36813954074984,0,0.5,2.8,7.9,24,6.72945532797746,0.0296237063629561,17.4346192921571,0,0.2,6.1,24.6,73,23.0387932179952,0.101418972559237,1.60849250388424,0,0,1,2.4,7.3,2.37092928725656,0.0104370576205505,0.400618853790443,0,0,0,0,7.11,2.20311848107783,0.00969833839224944,89.4861257692999,0,1.8,17.1,135,512.1,143.6139310712,0.632202268435548,36.086531679436,0,0.9,5.4,38.7,203.4,68.7829591948471,0.302789168908222,38.5998039105049,0,2.8,12.8,38.4,234,65.7541265113224,0.289455957575918,21.4725581629994,0,2,11.2,31.6,96,26.9178213119098,0.118494825451824,69.7384771686284,0,0.8,24.4,98.4,292,92.155172871981,0.405675890236949,2.99822312798881,0,0,1.6,4.4,14.4,4.64785278710834,0.0204602927685867,2.80433197653322,0,0,0,0,49.77,15.4218293675447,0.0678883687457461,186.499716205431,0,43,115.8,288.6,618.1,181.800820312317,0.800304609362093,0.479819098870532,0.193493761886942,0.206969772908324,0.115134535322012,0.373933422460605,0.016076287883925,0.0150366554630261,0.441692881137805,1.71141452360861,0.737066116464573,1.58491403537103,0.682585321595808,0.0147191363963179,0.0957629950683045,0.0130684867694863,0.0428611935310737,0.0216356621332874,0.294165004202574,0.127206351456724,0.062952536228215,0.0213723683277805,0.0453219779440805,0.0184508197551368,0.0246483508693759,0.00590892059666427,0.151297734660604,0.00489118877153186,0.0271445786792778,0.0285926946095657,0.0507540712603624,0.0259917181155059,0.0336389343479827,0.0190517690356029,0.400699762480249,0.172486822373786,0.0654189294228593,0.0521922588576136,0.0471956533521812,0.0145019359795951,0.118068144774262,3.29894675675228,0.80708911245861,2.73473186152744,0.790514790578425,0.675773034939264,31,291791,17062,11379,5751,5628,2484,7445,1450,37.5263204149266,1.75,6502.28571428572
"E02000039",409.189805930308,40,170,300,500,1226,465.194661514619,7.74503632683382,116.415098039217,18.7,56.8,75,125,396,118.293188472755,4.3795440737779,9.71676090429404,0,0.2,1.8,14.8,55.8,15.8390287904711,0.21600731730693,3.91846308757305,0,0.1,0.4,4.1,22,7.62733592185498,0.104019027458922,0.57781434380602,0,0.01,0.1,0.7,2.8,1.70390969942518,0.0232373441563232,10.7259268044734,0,0.7,3.4,10.5,59.5,17.6771494790466,0.241074985538231,4.96039066660202,0,0.4,2,7.2,23.7,6.51367342567063,0.0888312750172545,17.7045388972258,0,0.1,6,24.4,73,23.5949634314934,0.321780130601076,1.69299704700586,0,0,1,2.4,8.2,2.56629541006497,0.0349982687877123,0.415366080263345,0,0,0,0,7.11,2.1645248795797,0.0295190581864084,87.4508481386429,0,1.8,16.2,133.2,502.2,142.55125911424,1.94406585576237,35.2661677881616,0,0.9,3.6,36.9,198,68.6460232966946,0.936171247130297,42.9037072178935,0,2.8,13.6,42,238,70.7085979161866,0.964299942152923,19.8415626664081,0,1.6,8,28.8,94.8,26.0546937026825,0.355325100069018,70.8181555889031,0,0.4,24,97.6,292,94.3798537259736,1.2871205224043,3.16747543205696,0,0,1.8,4.6,15.9199999999997,5.05539503503846,0.0689437675687784,2.9075625618434,0,0,0,0,49.77,15.1516741570578,0.206633407304859,184.185604387853,0,41.4,104.4,293.2,618.1,185.352128776464,2.52776963939982,0.474797411172762,0.191470815025799,0.232937353385925,0.107725914478236,0.38449343434993,0.0171971932474537,0.0157860467516274,0.450122661216108,1.70133856230134,0.732726636129478,1.58200843887706,0.681333949298635,0.0134557466239192,0.0908870105897212,0.0111726416010881,0.0392985524142621,0.0207908287185466,0.319877586709414,0.123141941125036,0.0501797337996697,0.0167103856990188,0.0400272029534635,0.0179733799669678,0.0223938599047897,0.00573205090838433,0.165306518993491,0.0062178179345186,0.0247741183328476,0.0320606237248616,0.0517329086320122,0.0240691971869777,0.0304798500597857,0.0179451836708596,0.405814145203769,0.174610680558234,0.0557555206305796,0.0441857138696453,0.0405138229392354,0.0143775252337914,0.140515452015109,3.20515528339121,0.784142977654756,2.67994703300936,0.77467842363799,0.229227977195944,31,30846,2041,7045,3435,3610,1711,4294,1040,37.9466288129922,2.13,3307.5117370892
"E02000040",438.888465019701,43,190,330,500,1500,541.360474038811,5.47473009190309,115.481274561173,15,56.8,75,132,340.8,108.29080753487,2.42958712153036,9.356811396783,0,0.2,1.8,13.8,50.5,15.2113310595374,0.12589180146626,3.75483960346663,0,0.1,0.5,4.1,21.7,7.11640708534275,0.0588967069636766,0.630339677905212,0,0.01,0.13,0.8,2.7,5.79288860523021,0.0479430221688945,9.93123050315495,0,0.9,3.4,10,58.5,16.5152705034738,0.136683446520695,5.16343597332639,0,0.5,2.6,7.8,23.7,6.51608549159613,0.0539283339396426,17.5483494989833,0,0.3,6.8,24.5,73,23.0199768459468,0.190517604508435,1.6137308775808,0,0,1,2.4,7.2,2.36600900226584,0.0195815300064669,0.362803391042334,0,0,0,0,7.11,2.1899369446099,0.0181243249506161,84.2113025710496,0,1.8,16.2,124.2,454.5,136.901979535838,1.13302621319634,33.7935564311883,0,0.9,4.5,36.9,195.3,64.0476637680845,0.530070362673089,39.7249220126198,0,3.6,13.6,40,234,66.061082013895,0.546733786082781,20.6537438933056,0,2,10.4,31.2,94.8,26.0643419663845,0.21571333575857,70.1933979959333,0,1.2,27.2,98,292,92.0799073837873,0.762070418033742,3.01615804300532,0,0,1.8,4.4,14,4.65596857356554,0.0385336607955122,2.5396237372963,0,0,0,0,49.77,15.3295586122694,0.126870274654313,180.614226240588,0,41.5,110.4,282.6,590.9,177.743133149062,1.47103518704648,0.466249554776905,0.187103514128358,0.219943483077042,0.114352807767167,0.388637149226726,0.0166994489071289,0.0140610393220818,0.411526482548319,1.69595907487998,0.730409817002647,1.58601354825617,0.683058856020736,0.0114093599670953,0.0944044063735045,0.012875766734026,0.0409520914179438,0.0231048480838355,0.304905309465477,0.127863516872619,0.0555267440404871,0.0205833437650888,0.0452797796813248,0.0160410593894741,0.0262522577299308,0.00613387220801516,0.154384019742842,0.00625905327348486,0.0299182746472576,0.0241062966075931,0.0518418121198193,0.0255609515872714,0.0296250028129532,0.0187140027637132,0.393104840432395,0.201804961291176,0.0557451649255387,0.0480455753532985,0.043414091709369,0.0138055326822832,0.118338064322183,3.26281506655825,0.798249474864992,2.69860057894676,0.780070507654597,0.434770528161366,30,81222,4968,7404,3619,3785,1838,4437,1129,37.8592652614627,5.16,1434.88372093023
